sample,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
107,0.73388671875,-0.699462890625,0.044189453125,-2.045801526717557,0.183206106870229,-0.22900763358778625
108,0.73828125,-0.700439453125,0.03076171875,-1.8931297709923665,-0.061068702290076333,-0.22900763358778625
109,0.734619140625,-0.700439453125,0.03955078125,-2.3740458015267176,-0.22137404580152673,-0.25190839694656486
110,0.732421875,-0.699462890625,0.0341796875,-2.1297709923664123,0.16030534351145037,-0.13740458015267176
111,0.73486328125,-0.7021484375,0.0302734375,-1.9694656488549618,0.22137404580152673,-0.3053435114503817
112,0.735595703125,-0.69970703125,0.02978515625,-1.9618320610687023,-0.061068702290076333,-0.17557251908396945
113,0.737548828125,-0.69970703125,0.029541015625,-2.3893129770992365,-0.05343511450381679,-0.2748091603053435
114,0.732177734375,-0.69970703125,0.0302734375,-2.183206106870229,0.1450381679389313,-0.29770992366412213
115,0.7333984375,-0.70166015625,0.035400390625,-1.9541984732824427,0.03816793893129771,-0.5114503816793893
116,0.73095703125,-0.701171875,0.040771484375,-2.3435114503816794,0.061068702290076333,-0.1297709923664122
117,0.73193359375,-0.703857421875,0.029296875,-2.053435114503817,-0.09923664122137404,-0.32061068702290074
118,0.734619140625,-0.700439453125,0.031494140625,-2.068702290076336,-0.09923664122137404,-0.2900763358778626
119,0.73486328125,-0.701171875,0.032958984375,-1.816793893129771,0.0916030534351145,-0.0916030534351145
120,0.735107421875,-0.699951171875,0.02880859375,-2.114503816793893,0.015267175572519083,-0.29770992366412213
121,0.739501953125,-0.69873046875,0.036376953125,-2.312977099236641,-0.03816793893129771,-0.06870229007633588
122,0.731689453125,-0.702392578125,0.029052734375,-2.213740458015267,0.0916030534351145,-0.2366412213740458
123,0.7353515625,-0.70068359375,0.03271484375,-2.053435114503817,0.12213740458015267,-0.3969465648854962
124,0.739990234375,-0.7021484375,0.036376953125,-2.4198473282442747,-0.2366412213740458,-0.31297709923664124
125,0.733642578125,-0.701171875,0.034423828125,-2.1603053435114505,0.007633587786259542,-0.26717557251908397
126,0.733642578125,-0.699462890625,0.029541015625,-2.16793893129771,0.26717557251908397,-0.21374045801526717
127,0.7333984375,-0.701904296875,0.032470703125,-2.183206106870229,-0.1297709923664122,-0.20610687022900764
128,0.73193359375,-0.70068359375,0.024658203125,-2.1755725190839694,0.2824427480916031,-0.2595419847328244
129,0.737060546875,-0.699951171875,0.028564453125,-2.427480916030534,0.061068702290076333,0.007633587786259542
130,0.7314453125,-0.70068359375,0.033203125,-2.3282442748091605,0.030534351145038167,-0.37404580152671757
